Date,Open,High,Low,Close,Volume
1/31/2024,0.0805592,0.0805792,0.0780356,0.0788558,1681289374
2/1/2024,0.0788558,0.0798368,0.0773236,0.079177,1630694592
2/2/2024,0.079177,0.079914,0.0785397,0.079218,1298684464
2/3/2024,0.079218,0.0794618,0.0785094,0.0789332,992589866.9
2/4/2024,0.0789332,0.0799184,0.0778612,0.0782763,1090890556
2/5/2024,0.0780501,0.0802089,0.0772837,0.077798,1384258393
2/6/2024,0.0778279,0.0791891,0.0776921,0.0787656,1017530628
2/7/2024,0.0788448,0.0802723,0.0780975,0.080124,1298888047
2/8/2024,0.080124,0.0808465,0.0795867,0.0797167,1567627227
2/9/2024,0.0797459,0.0821801,0.0797459,0.0815173,1659162690
2/10/2024,0.0815081,0.0821753,0.0803394,0.0814236,810991265.2
2/11/2024,0.0815336,0.0835834,0.0807642,0.0813236,1569413155
2/12/2024,0.0813128,0.0828799,0.0794616,0.0823462,1682965291
2/13/2024,0.0823354,0.0830282,0.079802,0.0810716,2027901782
2/14/2024,0.0810724,0.0870709,0.0805235,0.0860299,2931409032
2/15/2024,0.0860399,0.0883177,0.0839603,0.0849739,2980872855
2/16/2024,0.0849338,0.0879704,0.0840504,0.0854658,2035541378
2/17/2024,0.0854658,0.0861568,0.0819669,0.0825382,1621525513
2/18/2024,0.0838451,0.0857286,0.0836609,0.0855994,203329646.8
2/19/2024,0.0856194,0.0902417,0.0850328,0.0898416,2290992701
2/20/2024,0.0899116,0.0914583,0.0831058,0.0859663,3385554720
2/21/2024,0.0859572,0.086479,0.0823815,0.08427,1847669665
2/22/2024,0.08427,0.08548,0.0830158,0.0847429,1754925627
2/23/2024,0.0847429,0.085524,0.0829083,0.0843482,1654708614
2/24/2024,0.0843482,0.0863662,0.0835758,0.08607,1204376315
2/25/2024,0.0860591,0.0867709,0.0852957,0.0861666,1439319696
2/26/2024,0.0861866,0.0892035,0.0841874,0.0888377,1888131434
2/27/2024,0.0888368,0.1005103,0.0885231,0.0991396,6521438561
2/28/2024,0.0990196,0.122977,0.0943779,0.115691,11566030795
2/29/2024,0.115881,0.134984,0.111783,0.116639,12245324877
3/1/2024,0.116699,0.145702,0.116619,0.139758,8451992069
3/2/2024,0.139806,0.150959,0.136012,0.142309,8262861051
3/3/2024,0.142309,0.156034,0.123762,0.150948,10466400730
3/4/2024,0.151018,0.185124,0.144618,0.180118,12938517176
3/5/2024,0.180138,0.206481,0.127889,0.153486,16888683905
3/6/2024,0.153616,0.179712,0.146584,0.156488,8336650445
3/7/2024,0.156628,0.162372,0.146583,0.154043,5955565375
3/8/2024,0.15406,0.176117,0.153652,0.165277,6998728968
3/9/2024,0.165298,0.185188,0.163294,0.17966,6525736421
3/10/2024,0.179688,0.181123,0.165593,0.166823,3464057335
3/11/2024,0.166788,0.180823,0.160787,0.177335,4223460338
3/12/2024,0.177094,0.183511,0.160696,0.166012,3870953775
3/13/2024,0.165942,0.174339,0.164954,0.168442,2396240244
3/14/2024,0.18537,0.190163,0.165466,0.176848,3384767279
3/15/2024,0.176756,0.181314,0.151271,0.162295,4937641221
3/16/2024,0.162245,0.165147,0.139336,0.142256,3493322128
3/17/2024,0.142276,0.157543,0.136966,0.153807,3351891420
3/18/2024,0.153787,0.154898,0.139986,0.143371,2469070835
3/19/2024,0.143401,0.145307,0.125194,0.129346,3468204705
3/20/2024,0.129245,0.152364,0.123044,0.149427,5130026715
3/21/2024,0.152376,0.159992,0.148269,0.154524,1792464474
